Y,X1,X2,X3,X4
1,0.639134609838948,1.46968342332571,1.32198282587342,NA
1,0.196941162226722,NA,1.95259828516282,0
1,NA,NA,1.91619032528251,0
1,0.285701286280528,NA,1.70939282211475,NA
1,0.985316682839766,-0.116700905807194,1.9355213297531,NA
1,0.451226801145822,-0.359694107257988,1.2093890698161,0
1,0.443532194476575,NA,1.22622493631206,NA
1,0.336808465188369,NA,1.84894810267724,0
1,0.145151030505076,1.18079097905316,1.46067076316103,0
1,0.689439610112458,NA,1.65071755181998,NA
1,0.254467359511182,NA,1.24545512604527,0
1,0.872954472433776,0.751002877234869,1.55373017210513,NA
1,0.887452706461772,NA,1.98652859055437,NA
1,0.613715061917901,-0.873321283807426,1.84491175063886,NA
1,0.420776016544551,-0.0274238730254963,1.11587964510545,NA
0,0.113376982044429,0.383063445960274,1.43581101694144,0
1,0.17378391767852,0.103137211325634,1.35213214531541,NA
1,0.0240226576570421,0.916726127312024,1.74894214025699,0
1,NA,1.34691453247097,1.96065241866745,1
0,0.56036590365693,1.10334143323925,1.45416102441959,NA
1,0.323461075080559,0.726187967094859,1.08260401175357,NA
1,0.820628520799801,NA,1.73601380130276,NA
1,0.75887732533738,0.596952554685706,1.54335209587589,NA
1,0.551353644346818,NA,1.51252504112199,1
1,0.615776398219168,0.443377687445424,1.90042730234563,1
1,NA,NA,1.31517801783048,1
0,NA,NA,1.56938045076095,1
1,0.285899681970477,-0.204426240408758,1.11580395302735,0
0,0.0105412732809782,NA,1.49523244868033,1
1,0.990855160402134,0.761629279852709,1.66615871037357,0
1,0.487386584049091,0.661427846771189,1.83389378059655,0
1,NA,0.556152026212226,1.22356984042563,1
1,NA,NA,1.92620165343396,NA
1,0.688724280102178,0.591896716078694,1.01614230894484,0
0,NA,NA,1.98998919548467,NA
0,0.644918591482565,1.4134160586077,1.42085263505578,0
0,NA,-0.244131606356921,1.1120027191937,0
1,0.66391070233658,0.566243520311191,1.38826869986951,NA
1,0.0286707165651023,NA,1.35795399802737,NA
1,NA,NA,1.21081446250901,NA
1,0.625523321097717,-0.662102639146441,1.29722168506123,NA
1,NA,-1.25454371322541,1.78413304057904,NA
1,0.034107175655663,NA,1.42141295131296,NA
1,0.625695710768923,-0.813792234795596,1.5629932556767,NA
1,0.493004716467112,0.50085640058242,1.3132736783009,1
1,NA,1.31088500300528,1.29265211173333,0
1,NA,NA,1.20418364484794,NA
1,NA,1.08722638909526,1.45809283293784,NA
1,0.788107037078589,NA,1.43405169644393,NA
1,NA,NA,1.07983113592491,1
1,NA,-0.203973159965143,1.00176617573015,NA
1,0.220889125019312,NA,1.45574358874001,NA
1,0.20450537209399,-1.08068701352866,1.09370405995287,0
1,NA,-0.85134990923643,1.3929832088761,NA
1,0.697121450910345,2.0862554583266,1.98009200999513,NA
1,0.0995817941147834,-0.472146705669936,1.20693459780887,NA
1,0.483683940954506,NA,1.32449046941474,NA
1,NA,NA,1.34965812251903,NA
1,0.487626650137827,0.704856575130897,1.30966048873961,NA
1,0.828292537946254,-0.933740327025113,1.60758353257552,0
1,0.680979184806347,1.52321480212928,1.6292593551334,1
1,0.0242839318234473,-0.889640681626771,1.20574410399422,1
1,0.613811502233148,-2.07065962717401,1.76304328814149,NA
1,0.421095467405394,-0.659133019161063,1.85199302551337,1
1,0.94550264114514,-0.350509157487495,1.68240573070943,NA
0,0.544539094436914,0.109407447254385,1.30037968978286,1
1,NA,NA,1.55666273203678,NA
1,0.34845133847557,-0.0654795081436882,1.76102614402771,NA
1,NA,NA,1.39134359359741,NA
1,NA,NA,1.07614826806821,1
1,0.236893981695175,0.522232086276929,1.23933337512426,NA
1,0.930441322503611,NA,1.27028019353747,0
1,0.572053730487823,-1.9199496518528,1.08242313517258,0
0,0.887829563114792,1.56700129510413,1.02800012985244,1
1,0.0589602873660624,NA,1.30864005722106,NA
1,0.653603899758309,NA,1.77800444397144,NA
1,0.806027598446235,NA,1.12884584325366,1
1,0.571075226180255,NA,1.34184622904286,NA
1,NA,NA,1.590053596301,NA
1,0.834954133490101,NA,1.96810214407742,0
1,0.31332009518519,NA,1.66197724803351,NA
1,0.885591383092105,-1.33376237291738,1.25108879595064,NA
1,0.258922484703362,0.597313681931009,1.43450804427266,0
1,0.83570757554844,NA,1.68177029909566,NA
1,0.738391475751996,-0.216139838237466,1.11800698330626,NA
1,NA,-1.28822932912829,1.36031931010075,NA
1,0.297264041844755,NA,1.1859509954229,1
1,NA,NA,1.41279231780209,NA
1,NA,NA,1.94597882498056,NA
1,0.861590888816863,NA,1.55642961477861,NA
1,NA,0.124347688210978,1.90904512791894,NA
0,0.422906373860314,-0.131559674158743,1.11350208870135,NA
1,0.0208597220480442,NA,1.41073738248087,NA
1,0.776864308863878,1.51213832748998,1.58663201611489,0
0,0.323450139025226,NA,1.59508248046041,NA
1,0.136937959585339,-1.17503042968737,1.84422090277076,NA
1,NA,NA,1.18385086301714,0
1,0.535845606820658,NA,1.28793078800663,NA
1,NA,-2.03972539247267,1.12522379285656,NA
1,NA,-2.45807249030708,1.25533092347905,0
1,0.167396750068292,0.303094856175629,1.02460905071348,NA
1,NA,-0.156712975439529,1.09797828295268,NA
0,NA,0.564650493559575,1.15388159547001,0
1,0.692325492156669,-0.58825006393863,1.94841422373429,NA
1,0.347188798943534,NA,1.40402678819373,NA
1,NA,0.422517689571069,1.74523946410045,1
1,NA,NA,1.20027048327029,NA
1,0.703586400020868,NA,1.54665535967797,1
1,NA,-0.832580300080616,1.00903289578855,NA
1,0.736518279183656,-0.590313654192846,1.47917387960479,NA
0,0.42119043157436,NA,1.2514975189697,1
1,NA,0.10312655149111,1.50675417040475,NA
1,0.68345473962836,-1.35378833717565,1.5973861454986,NA
1,0.312966098776087,NA,1.91510368674062,0
1,0.123031195718795,NA,1.32290944666602,NA
1,0.023303801426664,NA,1.23239934002049,0
1,NA,-2.19554714874237,1.24613915686496,NA
1,0.380559017881751,1.17272358443453,1.95641028624959,1
1,NA,-0.895621639773083,1.6646711754147,NA
1,NA,-0.87958515546049,1.75665692426264,NA
1,0.621672504581511,-0.310423516675336,1.15028539975174,NA
1,0.367055660113692,0.033868132003769,1.50408478872851,0
1,0.680667468113825,NA,1.54638362955302,0
1,0.0921667385846376,NA,1.87968417676166,NA
1,0.00549394660629332,1.24031112274502,1.7184625226073,0
1,0.209783815778792,1.84669141407227,1.81250391551293,NA
1,0.354868060676381,0.379300474213992,1.65365069685504,NA
1,0.595911134034395,-0.738445529888114,1.43918409151956,1
1,NA,NA,1.22984858858399,NA
1,0.540323949418962,0.461437756094244,1.78727534622885,NA
1,0.269218369619921,NA,1.47547595645301,1
1,NA,NA,1.11655978788622,NA
1,NA,-2.16252762286258,1.34169983956963,0
1,0.620200674282387,-0.716070057801357,1.68500978592783,NA
1,NA,-1.40735709628688,1.55273871100508,NA
1,NA,-1.13794401096161,1.49652122869156,NA
1,0.041294010123238,NA,1.41319520794787,NA
1,NA,-0.226744461483264,1.19636967079714,NA
1,0.589308287249878,-1.31943630662982,1.48906753072515,1
1,0.0826804917305708,0.252395031708838,1.17063107807189,1
1,NA,0.849493965021057,1.96090854262002,NA
1,NA,NA,1.62948071700521,0
1,0.174744957592338,NA,1.31927756778896,1
1,0.306175044039264,-0.335475097398949,1.45013364381157,0
1,NA,-1.50954779888216,1.34373801830225,0
1,0.468967188149691,NA,1.84456580807455,1
1,0.144845440983772,2.76165113766887,1.96383627364412,0
1,0.765783132985234,0.919968919007841,1.25014195707627,NA
1,0.94761561602354,-0.887650910430703,1.77905719773844,NA
1,0.847869641380385,NA,1.87193446536548,NA
1,0.77972966642119,-0.674038164412378,1.42711095837876,NA
1,0.496156482957304,NA,1.29985073860735,1
1,NA,NA,1.20286799431778,NA
1,0.806998102925718,0.149451471558673,1.30686155939475,NA
1,0.702856828225777,NA,1.44654275174253,NA
1,0.969556723488495,0.465484733506015,1.58744334382936,0
1,NA,1.02318398226154,1.75760773848742,NA
1,0.996560642728582,0.384376076640593,1.98836456588469,1
1,0.216930519789457,-0.428606191028784,1.59474615612999,0
1,NA,NA,1.84527967171744,1
1,0.42914742208086,NA,1.37608559802175,NA
1,NA,-0.364848102280403,1.29380660271272,1
1,0.122483185259625,1.45717772001312,1.53862505266443,NA
0,0.62782769696787,-0.0660433026213104,1.59220014093444,0
1,0.912814648356289,NA,1.43130722688511,0
1,0.893176941666752,1.63142457143649,1.36764631490223,NA
1,0.0451839838642627,-1.39430056759467,1.99437180859968,NA
1,NA,-1.84764908245163,1.22547459299676,NA
1,NA,NA,1.20386156323366,NA
1,NA,-1.53543138408412,1.87407276383601,1
1,0.656857712659985,NA,1.79151934781112,1
0,NA,NA,1.49058361933567,NA
1,0.322593537624925,NA,1.27711097989231,NA
1,0.773736014030874,0.0115857030467538,1.59958049445413,NA
1,0.82368228957057,-0.41905376310529,1.96027470077388,NA
0,0.746544297551736,-0.0740241291948246,1.09670779760927,0
1,NA,1.94798854592077,1.67278167139739,0
1,0.0564119925256819,1.03276730186121,1.11435430007987,NA
1,NA,-1.6133398599442,1.85812881379388,NA
1,NA,NA,1.41537130204961,0
1,0.943563872482628,1.14614583000771,1.01339013921097,NA
1,0.780979272443801,0.08120732114197,1.52950654597953,NA
1,0.0135129448026419,-0.719583917755831,1.90840069274418,0
1,0.967938835965469,NA,1.12467943248339,0
1,0.0817724254447967,NA,1.82983908127062,NA
1,0.675330734346062,2.56464219489345,1.20010539377108,1
1,0.348976503359154,NA,1.24305074894801,1
1,0.919867275981233,1.75043787051661,1.3751912584994,0
1,0.816299499711022,-1.00792001624725,1.55371382390149,NA
0,0.396114904433489,-0.538104857666318,1.48474537511356,1
1,0.264829428168014,-0.972882858465005,1.08838674519211,NA
1,NA,0.498756189638869,1.37603229214437,0
1,0.0184866283088923,NA,1.79711462045088,NA
1,0.165309659903869,NA,1.29175906418823,NA
1,0.749726026551798,2.02560538815313,1.39422003994696,0
0,0.919339085463434,3.15199276016432,1.02034491323866,0
1,0.487886175047606,-0.918143802145836,1.81681114807725,NA
1,NA,-1.25699960117015,1.88196216826327,NA
0,0.347794139990583,-2.03562672881799,1.45584166329354,NA
0,0.562008391600102,1.42778711108203,1.93333991058171,1
1,0.649740335764363,0.749778531965551,1.8567592583131,NA
1,0.907419539988041,NA,1.25483974232338,1
1,0.226242293603718,NA,1.85577663849108,0
1,NA,0.645660685674606,1.88457546220161,NA
1,0.433832925977185,NA,1.05051989969797,1
0,0.215042368974537,NA,1.73488798970357,0
1,0.717207368928939,NA,1.28928002319299,NA
1,0.192732853349298,NA,1.26842091768049,1
1,0.919882592512295,0.318275979147767,1.32300741504878,NA
1,0.128900431795046,NA,1.94446148094721,1
1,0.524492207914591,NA,1.91988679929636,NA
0,0.175069110700861,0.0926069943845604,1.00675397715531,0
1,0.751045235898346,0.32013896967716,1.42850242787972,NA
1,0.309374507283792,-0.202119392208022,1.39171058661304,1
1,0.377362486440688,NA,1.10008821380325,0
1,0.990819303086028,-0.864201698124611,1.03091591759585,NA
1,NA,NA,1.95833668275736,NA
1,0.991150406189263,NA,1.29520570766181,1
1,NA,-0.0821572416938354,1.76684162672609,1
1,NA,-2.58045692395249,1.71215864922851,0
1,0.150677759898826,NA,1.44587603933178,NA
1,NA,-2.7518151657997,1.58491887501441,NA
1,0.78810813347809,-0.446075938987815,1.09561452292837,NA
1,NA,NA,1.00894775311463,0
1,0.798863973235711,NA,1.48617729032412,1
1,0.256637637736276,-0.611695361139486,1.80471350811422,0
1,NA,-0.498783134406527,1.11826277826913,0
1,NA,NA,1.71569335903041,NA
1,NA,NA,1.23768196464516,NA
1,0.333994628163055,NA,1.78810599399731,NA
0,0.753740366082639,0.685196409357896,1.40756618999876,NA
1,NA,0.201428945641651,1.24862227542326,NA
1,0.182658064179122,-0.418986391779489,1.80153913074173,NA
1,0.146284024463966,NA,1.65411463542841,1
0,0.306022486416623,NA,1.17187205492519,NA
1,0.147655814187601,-0.202317975878645,1.06989368726499,NA
1,NA,NA,1.14552721311338,NA
1,0.620215953094885,NA,1.61366284987889,1
1,NA,NA,1.22105580219068,1
1,NA,0.396326019249853,1.22936138464138,0
1,0.525572641286999,0.32343706469032,1.95035774027929,1
1,0.79818935575895,NA,1.57588951243088,0
1,0.443472169805318,0.786727202806748,1.23841871297918,0
1,0.344952696701512,NA,1.38272707955912,NA
1,0.974707308458164,0.363039516759547,1.90834924392402,NA
1,0.0181497226003557,-0.137145949947093,1.32910936744884,NA
1,0.637803318211809,0.106763462959064,1.05331381806172,0
1,0.325011942302808,NA,1.85330500919372,NA
1,0.427851560059935,-0.899813501621811,1.34147708653472,NA
1,0.0733882456552237,-0.646582387263916,1.63863344257697,NA
1,0.668748399941251,NA,1.73576653702185,0
1,NA,-2.2004072153843,1.60463131801225,0
1,NA,NA,1.20337882009335,NA
1,0.0415017185732722,-0.00223382039338249,1.40886536519974,1
1,0.779500720789656,NA,1.94256597664207,1
1,0.0469599920324981,0.456551300649254,1.406818093732,0
1,NA,NA,1.86593631235883,0
1,0.299908095505089,NA,1.86092647351325,NA
0,NA,-0.807256587812927,1.49612397816963,NA
1,NA,-0.426446735310637,1.07949929870665,0
1,0.109510397072881,-0.967901630371796,1.54540535178967,NA
1,0.446896528359503,NA,1.05545099149458,NA
1,0.778056440409273,NA,1.02299105003476,NA
0,NA,NA,1.39660343341529,0
1,0.471172911347821,-0.152633378353388,1.23561575519852,1
1,NA,-0.329435802910219,1.80080128181726,NA
1,0.227766748517752,0.784075525842875,1.40081430529244,0
1,NA,NA,1.3081605785992,NA
1,NA,-0.320928266862728,1.04080799641088,1
1,0.910419561201707,NA,1.90779000334442,NA
1,0.676028659334406,NA,1.00716012599878,NA
1,0.484346604673192,NA,1.36435008258559,1
1,NA,1.23837303278436,1.58707319013774,NA
1,NA,-0.840590185496034,1.7245330454316,NA
1,0.491579059511423,NA,1.67911014333367,NA
1,0.184994546463713,-1.1890110070502,1.14842787152156,0
1,0.0914661441929638,-1.11442847925716,1.99136242852546,NA
1,0.157397287199274,0.684395192005029,1.151641799137,1
0,0.525398029945791,0.084434076175008,1.09806924709119,NA
0,0.144411094253883,1.48925860173592,1.10234030126594,NA
1,NA,-0.680614266809829,1.67131613800302,NA
1,0.422950620297343,-0.433837553055123,1.44139204313979,NA
1,0.636053269496188,NA,1.23528170282952,NA
1,NA,0.0642204061628952,1.82746220007539,NA
1,0.892887248424813,NA,1.55647352943197,NA
1,0.266345110489056,0.800449008686239,1.06925570196472,0
1,NA,-0.00837820256777121,1.695130859036,NA
1,0.846850479021668,NA,1.83426399645396,NA
1,NA,0.206202802591243,1.41451514023356,1
1,NA,NA,1.48584260372445,0
1,0.862124820472673,-0.180085210224784,1.69427239638753,1
1,0.563412828370929,-0.598071189789228,1.79249706515111,NA
1,0.725824032677338,NA,1.34800938004628,1
1,NA,NA,1.32887817337178,1
1,0.889870199142024,-0.75801934778285,1.06556424242444,0
1,NA,NA,1.27995997597463,1
0,0.487566590774804,NA,1.25547393085435,0
1,0.879279315238819,-0.421208839689339,1.60124937258661,1
1,NA,-1.88645322350735,1.30280151590705,NA
1,0.0410275880713016,NA,1.97196128917858,NA
1,0.918019506847486,NA,1.37448792415671,NA
1,0.500457830959931,-0.519426010593532,1.15129508962855,NA
1,0.459111534291878,NA,1.89413042692468,NA
1,0.0964137583505362,NA,1.49958381825127,NA
1,0.481267372844741,-1.42669595180681,1.98417713935487,NA
1,0.530502666020766,-0.265082793408327,1.52602449478582,NA
1,0.207551699364558,-2.46054088416156,1.72270927741192,NA
1,0.421690549468622,NA,1.83785039791837,NA
1,0.0659481647890061,NA,1.50208347360604,0
1,0.236288127722219,-0.838874575338006,1.07101630466059,NA
1,NA,NA,1.28703207545914,NA
1,0.336664391681552,-2.11173568587535,1.1778737208806,NA
1,0.222292389720678,NA,1.90574878198095,NA
1,NA,1.11878150024561,1.09015480149537,1
1,NA,0.207827041513618,1.71294308966026,0
1,NA,NA,1.03314163885079,NA
1,0.194638859014958,NA,1.06997076002881,1
1,0.281605324242264,1.13692405219849,1.85915369074792,1
1,0.530615979339927,NA,1.84269466693513,1
1,NA,NA,1.98024029401131,NA
1,0.914749775314704,NA,1.27338380552828,1
1,0.441110764630139,1.17142008632533,1.52223628386855,1
0,NA,NA,1.43465288588777,NA
1,NA,NA,1.14441782375798,NA
1,0.604865919332951,-1.00385261846644,1.72132133576088,NA
1,0.648271740181372,NA,1.68615458393469,NA
1,0.138956017559394,NA,1.57754183700308,NA
1,0.526300442172214,-0.00617674292932753,1.11448893742636,NA
0,0.701825935859233,1.58682928932701,1.0551158587914,NA
1,0.0773956563789397,-0.539741691329362,1.8713371406775,NA
1,0.338604878401384,NA,1.10280294413678,NA
1,0.0809897545259446,0.755602443378401,1.89190683932975,0
1,NA,-0.92635312142795,1.62267601536587,NA
1,0.880364892538637,NA,1.94805825012736,NA
1,0.135182791855186,NA,1.13531894912012,NA
0,0.486277707619593,-0.205066497637867,1.06101717031561,0
1,0.815493456553668,1.87762991457949,1.55894700950012,NA
1,NA,NA,1.42272950918414,NA
1,0.765865259803832,NA,1.12164109991863,NA
1,NA,-1.08944279468273,1.93853179039434,NA
1,0.437999864807352,NA,1.94092116085812,NA
1,0.350419856375083,0.149751689572161,1.91438842169009,1
1,NA,-0.340063281600547,1.38227533991449,NA
1,0.455119574442506,NA,1.68618299881928,1
1,0.489249533973634,-0.269051496366623,1.88944217958488,1
1,0.378921140916646,NA,1.75609982665628,1
1,NA,-0.810756121637317,1.25826905132271,NA
1,NA,-0.0229293009124225,1.1836059151683,1
0,NA,NA,1.1887207145337,NA
0,0.775332811288536,NA,1.15607665339485,NA
1,NA,NA,1.49295449000783,0
1,0.365837788907811,NA,1.5831071715802,NA
1,0.609187541762367,0.687183996488068,1.78370181447826,NA
1,0.576650535687804,-1.41584149913959,1.88575735827908,NA
1,0.148614963050932,1.97333656334227,1.99550840770826,0
1,0.288561571389437,0.363393980819354,1.78944984357804,1
0,0.125989308115095,2.14444472873294,1.5875419061631,NA
1,0.96348054939881,-0.270626636699596,1.08306627138518,NA
1,NA,1.11188288598761,1.21691854950041,1
0,0.303094818023965,1.15814957801699,1.2517956441734,NA
1,0.327029545558617,-1.37650459178344,1.40481784334406,NA
1,0.731726235710084,0.155315902068176,1.31173390871845,1
1,0.148746485821903,0.750941965033662,1.18902620393783,0
1,NA,NA,1.89160111011006,0
1,NA,0.472436982963458,1.06717597926036,1
1,NA,-0.54493692615308,1.71412137406878,NA
1,0.792353280354291,-0.261320511863064,1.57274256227538,NA
1,0.0225743781775236,NA,1.02696856926195,NA
0,0.567207588581368,NA,1.1295534200035,1
1,0.704148236196488,NA,1.4800797549542,1
0,0.349277169676498,-0.178543735881624,1.06409702426754,NA
1,0.772271748865023,0.283207898473784,1.25838736607693,NA
1,0.261763849062845,-0.399133650127833,1.71192046022043,NA
1,0.145555168390274,1.80500601349161,1.79122694372199,NA
1,0.452043195953593,-0.743287880965626,1.15138406865299,NA
0,0.566265498287976,NA,1.81673539872281,NA
1,0.708078210940585,-0.181831554875983,1.65699092322029,NA
1,NA,NA,1.60695210052654,NA
1,NA,-1.32931453058486,1.96919551002793,NA
1,0.330119433579966,NA,1.80381680978462,1
1,0.733419290743768,NA,1.4325692569837,1
1,0.881727093830705,-1.17976647566217,1.98134972248226,NA
1,0.519751215819269,1.63392606856369,1.62073557940312,NA
1,NA,0.0820854507117088,1.08426979091018,1
1,NA,-0.849934529131401,1.76479756040499,NA
1,NA,-1.31138699807237,1.61975157517008,NA
0,0.0207273366395384,1.95992456742287,1.14075455768034,NA
1,NA,NA,1.51322503085248,NA
1,0.848770272452384,1.25393507384388,1.5211629671976,0
0,0.225405385252088,NA,1.41791798267514,1
1,0.159652504371479,0.707031609350404,1.80616606795229,1
1,0.844692785991356,NA,1.70287902303971,NA
0,0.0459010102786124,1.63931296201815,1.57616604096256,0
0,NA,-0.429419716092216,1.48129190318286,NA
1,0.328194639179856,-1.66487645823523,1.59163496736437,NA
1,0.175872741499916,NA,1.23271605675109,NA
1,0.164155746344477,-0.671308170263432,1.4081996078603,NA
1,0.661693811882287,1.45623170702068,1.8881936292164,0
0,NA,-1.24485773279038,1.06227261968888,NA
1,NA,NA,1.65106197842397,NA
1,0.169283892493695,NA,1.92268730583601,0
1,0.523592968704179,NA,1.76170999160968,1
1,0.207200975622982,-0.173983486556084,1.82099709892645,0
1,NA,-1.37978335607536,1.83010929753073,0
1,0.286887583322823,NA,1.4304723709356,0
1,0.0295886103995144,-0.014713435392029,1.3127691487316,NA
1,0.729473220184445,NA,1.45826674997807,NA
0,0.424596578348428,NA,1.09456672659144,0
1,NA,NA,1.99935791222379,NA
1,0.450207451125607,1.0970489573159,1.69894739799201,NA
1,0.971443786518648,0.241163664371415,1.89239449636079,0
1,NA,-1.79161605097274,1.44673987780698,0
1,0.0323448001872748,0.0836528480513772,1.85844323644415,NA
1,0.558906825259328,-1.07015267428459,1.10682599269785,1
1,0.779711745446548,NA,1.49510392034426,1
1,0.123371665598825,NA,1.96508743497543,NA
1,0.366782416822389,0.878633893348167,1.91145242727362,NA
1,0.384858254343271,1.76860716672878,1.336226047948,NA
0,NA,0.0568203471950047,1.07728740549646,NA
1,0.76624410552904,NA,1.16017351672053,0
0,0.755290853790939,0.3513225835829,1.05578155280091,NA
1,0.944516353774816,NA,1.66717173135839,NA
1,0.0553606110624969,-0.56923897659312,1.4311297996901,NA
1,0.137098389910534,-0.540869275067509,1.51827375707217,1
1,NA,-0.285269193484826,1.01350764208473,NA
1,NA,NA,1.96651804586872,NA
1,NA,NA,1.47084513213485,NA
1,NA,NA,1.60358118242584,0
1,0.535427655559033,-0.616090347997731,1.75840465608053,0
1,NA,NA,1.42190788965672,NA
1,0.809819209156558,-0.398314964485294,1.52041359129362,1
1,0.269101873738691,2.07222788970104,1.62861216883175,0
1,0.982714309589937,1.00106385877333,1.83557124808431,NA
0,NA,0.477625850530629,1.001922236057,0
1,0.573470199014992,NA,1.38089785305783,0
1,0.524127332028002,0.810392186333401,1.26566013297997,1
1,0.26191714243032,0.972260641054884,1.50086999940686,0
1,0.743672075448558,NA,1.69660991709679,1
1,0.189408335834742,NA,1.53898983751424,1
1,0.992278342600912,-0.566601033509952,1.90256896940991,NA
1,0.0822869439143687,NA,1.25262241368182,1
1,NA,-1.23367251244766,1.10443193768151,NA
1,0.228540622396395,-1.34341390297785,1.5718062564265,0
1,0.0666938198264688,-0.842239190915278,1.24435125291348,NA
1,0.906122313113883,0.689502465547196,1.78543912200257,NA
1,0.310439358931035,-0.669049796725385,1.01539506856352,1
1,NA,NA,1.39499616576359,NA
1,0.502915146760643,NA,1.1894466613885,NA
1,0.238240874838084,NA,1.4068253133446,1
1,NA,NA,1.02915781037882,NA
1,0.286149597261101,NA,1.56224184203893,1
1,NA,-1.7762028088252,1.26695791748352,NA
1,0.779558652313426,-1.41658435730598,1.13264048821293,0
1,NA,NA,1.93551289779134,0
1,0.288292502285913,0.423399242518796,1.87271183612756,0
1,0.656918242806569,-0.607787050935214,1.89427159796469,NA
1,0.327539319870993,0.164673561397029,1.14039122825488,0
0,0.648396151838824,NA,1.69326404249296,1
1,0.202006764709949,-0.603149456895811,1.52231971104629,NA
1,NA,NA,1.43104348448105,NA
0,0.429905054159462,2.54487366767079,1.25968269538134,1
0,0.661821632180363,0.366419644461401,1.69585899054073,1
1,NA,0.247452193800494,1.40038095624186,NA
1,0.648321971995756,0.822124286295175,1.23284478997812,NA
1,0.693946080980822,NA,1.22837515268475,NA
1,0.202912674983963,NA,1.71186815830879,1
0,0.157982135890052,1.1513396961918,1.06314649689011,0
0,NA,NA,1.80443373019807,NA
0,0.0190617183689028,NA,1.52464523050003,1
1,0.383379949256778,0.48453611477581,1.48413525312208,0
1,0.845779358875006,1.33040565832252,1.29638308635913,1
1,NA,0.0617844874794579,1.01434922637418,NA
1,0.889418178470805,NA,1.14524192828685,1
1,0.554139260202646,-0.56635808801325,1.80363117880188,NA
1,0.288933401694521,NA,1.88253509788774,0
1,NA,0.370429573946551,1.51678998256102,NA
0,0.426636181073263,-0.849737736225212,1.13015555357561,NA
1,0.926815879764035,NA,1.67536685941741,NA
1,NA,-0.563907625149022,1.07965472643264,NA
1,0.831764618400484,0.0102179592631501,1.57050283323042,NA
1,0.49658475886099,0.431672105748901,1.89382116333582,NA
1,0.891818976961076,-0.120014599500762,1.64725297014229,NA
1,0.408845211612061,0.205439013836673,1.38288296246901,NA
1,0.0829769116826355,NA,1.12897441838868,1
1,0.0358033317606896,NA,1.69450011313893,1
1,0.759005995467305,NA,1.69614803977311,NA
1,0.605700886808336,-0.548615212256038,1.00630040629767,NA
1,NA,NA,1.72102636913769,NA
1,0.750126011436805,0.123718544611966,1.19628890743479,1
1,0.913759890245274,0.762257832798967,1.95415950054303,NA
0,0.180422568926588,NA,1.63365007727407,1
1,NA,NA,1.26893510157242,NA
1,0.883057438069955,NA,1.52570314449258,NA
1,0.0770769719965756,0.376988045288628,1.74922278989106,NA
1,0.814879725454375,NA,1.44089563633315,NA
1,0.279953653225675,-0.917605375413712,1.76904808939435,0
1,NA,NA,1.58979092072695,NA
1,0.285690688062459,NA,1.84897490334697,1
1,0.650713679613546,NA,1.57284348411486,NA
1,0.0205808249302208,0.446313686014073,1.1433488749899,1
1,NA,0.384596272126239,1.26339344494045,0
1,0.856754693435505,1.04713928684265,1.86845965497196,NA
1,0.752119570970535,0.785364179450777,1.19409776292741,0
1,0.659620647085831,-0.64791383141727,1.59476411854848,1
0,0.128835645504296,1.73764238752479,1.57968787942082,0
1,NA,NA,1.50067978049628,NA
1,0.327996401581913,NA,1.22039948776364,0
1,0.774649783968925,NA,1.91901285550557,NA
1,0.115878309356049,NA,1.25599647196941,0
0,NA,-0.826225742070963,1.46204652776942,1
1,0.589408215368167,0.309829835307433,1.43212484801188,NA
1,0.515240655746311,2.19899846170073,1.65561735467054,NA
1,NA,1.25809841641324,1.98146806983277,0
1,0.26861849357374,NA,1.52958655380644,NA
1,0.232278880896047,NA,1.10279803513549,1
1,0.719795705052093,NA,1.94327792222612,NA
1,0.0220455133821815,NA,1.99776957416907,NA
1,NA,-0.914312465011727,1.59326061862521,NA
1,NA,NA,1.27916743047535,1
1,NA,NA,1.90781463123858,0
1,0.8477254784666,-0.466413802279609,1.30417668772861,0
1,0.241751969093457,NA,1.97120697190985,NA
1,0.751826421357691,0.6244814641866,1.14786580903456,1
1,0.537090252386406,-0.464692904287936,1.14685500878841,NA
1,0.971581058576703,0.834961910803954,1.47718621767126,1
1,0.665011846926063,NA,1.78225725609809,NA
1,NA,NA,1.50293792411685,NA
1,0.219315169146284,-0.918250387709796,1.16385091282427,NA
1,NA,2.06569171273684,1.98513775132596,0
1,0.326629025861621,-0.668559039884065,1.65330697176978,NA
1,0.289781975094229,-0.0110714716749472,1.66882991790771,NA
1,NA,NA,1.17135663819499,NA
1,0.402849539881572,0.1048139305353,1.4573290811386,NA
1,NA,-0.458444794119755,1.61661675968207,0
1,NA,-1.09210705990586,1.59490006929263,NA
1,0.0647386976052076,0.237100486969568,1.13721617148258,0
1,0.133970441995189,0.555450620638515,1.13265515095554,0
1,NA,NA,1.01184852048755,NA
1,0.650371592957526,NA,1.47680775867775,NA
1,NA,NA,1.27955361572094,NA
1,0.830169464927167,-0.658142434925828,1.88279059296474,0
1,0.461708161048591,NA,1.82378841075115,NA
1,0.210490796947852,-0.909535373034405,1.70036640064791,1
1,NA,NA,1.66516733588651,NA
1,0.39311450230889,1.86786110653105,1.85770918685012,0
1,0.099717342061922,NA,1.34113393514417,NA
1,NA,-0.673420020874803,1.72148541267961,NA
1,0.997666946845129,NA,1.67108214343898,NA
1,0.224798549897969,1.48154458198985,1.6125949008856,NA
